LOCATION,Anxiety_disorders,Attention_deficit_hyperactivity_disorder,Autism_spectrum_disorders,Bipolar_disorder,Conduct_disorder,Depressive_disorders,Eating_disorders,Idiopathic_developmental_intellectual_disability,Mental_disorders,Other_mental_disorders,Schizophrenia,Pays_code_iso3,Surpoids enfants <5 ans,Dépenses publiques santé,Anémie femmes 15-49 ans,Concentration particules air PM2.5,Aide eau et assainissement,Accès eau potable sûre,Usage combustibles propres,Violences conjugales sur la dernière année,Taux d'homicides,Indicateur nutrition poids/taille,Retard croissance enfants,Accès hygiène de base,Violences conjugales à vie,Déchets domestiques traités,Niveau d'assainissement,Médecins pour 10k habitants,Personnel infirmier densité,Personnel de santé total,Grossesse adolescentes 15-19,Taux de suicides,Dépenses santé catastrophiques 10%,Dépenses santé catastrophiques 25%,Grossesse adolescentes 10-14,Couverture planning familial,Prévalence hépatite B,Décès intoxications,Espérance de vie en bonne santé totale,Espérance de vie en bonne santé femmes,Espérance de vie en bonne santé hommes,Pharmaciens pour 10k,Prévalence tabagisme adultes,Accès eau potable,Accès assainissement amélioré,Mortalité maternelle,Décès liés eau/assainissement,Prévalence VIH,Incidence paludisme,Mortalité maladies non transmissibles,Accidents de la route,Mortalité enfants <5 ans,Couverture vaccin rougeole 2,Décès pollution atmosphérique,Taux mortalité brute,Indice couverture santé,Capacité réponse sanitaire,Couverture vaccin pneumocoque,Taux de mortalité maternelle,Incidence tuberculose,Traitement maladies tropicales,Espérance de vie totale,Espérance de vie femmes,Espérance de vie hommes,Aide santé internationale,Vaccination HPV filles,Traitement troubles alcool,Infections résistantes MRSA,Infections résistantes E.coli,Traitement dépendances drogues,Accès médicaments essentiels,Country Name_gpw,Country Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Country Name_sdg3,IncomeGroup
Kuwait,498.35736945383337,50.15937615419438,143.74307716362023,141.29574048823525,54.7241256220721,764.6623428257882,81.03096521290782,29.35554177631497,2103.7942391242614,116.30845097710116,224.1572494501935,KWT,10.1,9.4,27.7,67.22,,100.0,100.0,,1.7,3.5,4.5,,,100.0,100.0,8.1,45.45,22.73,0.4,2.3,,,0.0,,0.0,0.4,67.8,68.4,67.5,9.0,19.9,99.0,99.0,9.7,0.8,<0.1,,9.3,0.1,8.8,91.0,45.0,4.8,78,97.0,99.0,8.0,9.2,17,79.0,81.8,77.3,,,,59.1,45.5,,,Koweït,KWT,29882.2126867068,27323.6890643847,29047.6535822842,32067.9623689512,31707.8737464917,25236.0755520534,34018.6342879647,39981.7690981957,34075.8490439847,32213.8622292316,Kuwait,High income
Kyrgyzstan,291.39436789192155,24.56188905551926,116.97331658668584,102.81552278949472,68.9465845163825,652.4032297100887,30.47830100061467,60.99641375192459,1648.523251444385,110.8541351790182,189.09949096273456,KGZ,9.9,7.55,32.9,39.65,28.9,76.0,79.6,13.0,4.7,3.0,11.0,100.0,23.0,21.9,93.0,1.56,40.76,15.68,29.0,6.8,4.91,0.83,0.0,64.6,0.2,0.7,63.4,65.5,61.3,0.25,27.3,100.0,86.0,112.0,2.3,0.11,,18.8,3.9,17.0,93.0,124.0,10.8,69,49.0,91.0,42.0,13.3,2 169 854,72.2,75.8,68.5,4.23,46.0,,,,,0.0,République kirghize,KGZ,1105.65193844261,1103.27489428412,1221.39046807082,1283.5203037417,1421.99927504102,1229.51766602907,1349.99730650542,1739.72018344174,2138.22210211478,2419.26553574523,Kyrgyz Republic,Lower middle income
Lao People's Democratic Republic,277.9723165633848,25.358153890310444,105.91895546109288,73.06578259344309,50.472297494482085,447.2718632237292,29.452397791148503,45.69792911234962,1357.610999645333,113.56862164194467,188.8326818734498,LAO,3.7,4.25,28.6,24.19,63.0,18.0,11.1,8.0,6.4,10.7,29.9,,19.0,10.3,61.0,0.76,10.27,3.31,89.0,4.6,8.4,4.12,,72.3,0.7,0.3,60.4,61.6,59.3,2.27,27.2,80.0,84.0,132.0,20.5,0.18,0.29,26.5,11.2,39.0,68.0,196.0,20.0,52,55.0,81.0,112.0,16.4,2 025 831,68.2,70.5,66.1,6.89,44.0,,55.9,52.6,,,République démocratique populaire lao,LAO,2121.01339097363,2303.22156035363,2432.43059478511,2545.1075420815,2589.32081035237,2583.77730696131,2526.05105018529,2046.40440255621,2066.94979776957,2123.97909411797,Lao PDR,Lower middle income
Latvia,532.9530644742387,24.776120984913625,146.19670349292576,102.96612760975268,69.10443732632987,531.4855890978465,51.74951898432212,44.88692047471885,1762.120571337508,110.62654724792944,147.37554164452987,LVA,6.6,12.06,21.4,14.13,,97.0,100.0,6.0,4.5,1.7,1.7,,25.0,96.5,,7.08,43.74,33.98,8.7,15.2,21.41,5.7,0.0,,0.3,0.8,63.8,66.7,60.8,8.54,33.9,98.0,98.0,16.0,2.6,0.15,,22.7,14.7,3.0,92.0,40.0,1.5,75,68.0,95.0,19.0,9.8,7,73.2,77.9,68.5,,71.0,,3.8,16.2,2.1,,Lettonie,LVA,13321.9753140616,13838.5266823272,15132.4958333982,17252.1710428626,17294.9751600969,17564.2321549354,20261.8887788916,20227.2307431581,22675.5786295407,23367.5986788961,Latvia,High income
Lebanon,775.0271808971057,47.29870057773012,130.87056870379354,152.84082015771136,53.992694057409096,1018.766226094303,53.52419843845164,33.16758215981328,2587.170064863409,109.90830727082846,211.7737865062604,LBN,4.5,15.5,34.0,24.36,116.5,48.0,0.0,,5.3,1.3,10.1,,,,26.0,12.5,19.18,26.8,,0.7,,,,,0.1,0.2,63.2,64.4,62.1,16.3,34.3,,55.0,10.0,2.4,<0.1,,11.9,1.6,18.3,53.0,,11.1,73,70.0,65.0,15.0,9.7,134,74.3,77.5,71.2,17.53,,,52.5,37.2,,,Liban,LBN,7714.1099998804,8089.012088155,8608.21084982387,9174.53666204759,8905.88005497437,5561.19166950397,4045.37391066234,3654.35845534878,3477.72489842684,,Lebanon,Lower middle income
Lesotho,604.6266645236296,42.832467185843306,124.60065536557696,95.67778246507382,71.07547032761458,591.7671321833571,25.984038538530765,11.76636025673531,1841.7983319065584,108.1984071896685,165.2693538705257,LSO,7.5,13.12,34.2,18.55,14.1,28.0,53.8,16.0,38.9,1.6,35.0,6.0,40.0,3.0,48.0,0.37,17.56,2.35,53.2,28.7,,,0.9,82.8,1.2,3.5,44.6,46.4,43.1,1.12,24.3,89.0,87.0,664.0,108.1,3,,36.3,3.8,58.9,82.0,291.0,28.7,53,42.0,87.0,478.0,21.6,387 421,51.5,54.6,48.7,5.11,64.0,,,,,,Lesotho,LSO,1121.19851342518,992.491840678465,1069.36673247542,1170.65569702819,1082.05706777516,918.582577421982,1066.58643600093,1030.12579628833,916.282970463888,971.814620468788,Lesotho,Lower middle income
Liberia,884.6799101784982,38.37853547698286,130.7520077575329,95.61812758247048,68.44766564045051,603.8417405275001,20.3896739356249,12.742153703440636,2145.114359551419,110.91719041894687,179.34735432997243,LBR,6.1,4.79,42.5,40.53,21.3,,0.8,27.0,9.4,3.4,26.9,3.0,43.0,,,0.02,10.07,1.78,130.8,6.0,6.75,1.13,6.1,47.5,4.7,0.8,54.0,53.4,54.5,0.32,8.2,84.0,82.0,308.0,34.6,0.15,186.8,22.0,2.8,72.9,60.0,155.0,29.6,45,48.0,80.0,628.0,15.3,3 762 030,63.5,64.3,62.6,10.82,40.0,,,,,,Libéria,LBR,692.590082351257,714.613063145659,699.269095727404,692.203127129794,658.164180770507,616.787867006715,667.96610514319,744.617175237387,799.194470229642,846.277368387389,Liberia,Low income
Libya,617.1858383525604,46.7633196460226,132.98840937993597,137.9273365446434,53.477877180914746,911.1084066948836,59.61823950157152,28.190324375804,2301.0614637918534,111.08260592453782,202.71910619097983,LBY,4.7,5.06,29.3,28.26,5.6,,0.0,,2.1,3.5,9.2,,,,24.0,5.8,63.77,20.42,,5.0,,,,,0.4,0.9,62.1,62.5,61.7,4.1,,,73.0,59.0,2.2,No data,,19.8,0.0,30.8,72.0,,5.7,62,38.0,73.0,59.0,34.0,451,72.2,74.2,70.2,2.43,54.0,,,,,,Libye,LBY,7458.48917756374,7525.80299308216,9965.83236729757,11196.5854810844,9963.19489084483,6650.33810585348,4935.82787349801,5986.63694851258,6172.81246940233,6318.40314031017,Libya,Upper middle income
Lithuania,525.3484594682269,24.67759296467703,169.05729929811068,103.2612239898029,68.73267073090994,692.982394495377,54.72002796654741,44.70602235651573,1940.817444608247,110.22494215342935,147.10681118465024,LTU,4.6,13.03,23.7,11.67,,95.0,100.0,5.0,4.2,4.9,1.6,,22.0,95.8,95.0,16.84,78.43,61.04,6.0,22.1,,,0.0,,0.1,1.2,64.2,67.0,61.4,12.39,31.4,100.0,90.0,28.0,2.6,<0.1,,19.8,12.2,3.4,86.0,39.0,1.9,75,87.0,82.0,8.0,6.3,89,74.1,78.6,69.6,,43.0,,9.4,17.0,,,Lituanie,LTU,14269.8039878287,14934.2702840428,16800.1510246099,19247.2315367967,19608.7943945553,20428.6478157394,23870.4594851722,25085.784063499,27786.0057829276,29386.2878350187,Lithuania,High income
Luxembourg,801.5258976042949,49.6511222002109,169.14797305541504,134.17098159983956,73.23409520965261,838.1073960071586,134.56345784767228,25.701121853175017,2524.513366294492,120.96664600199284,177.44467491508215,LUX,,11.02,15.4,9.11,,100.0,100.0,4.0,0.5,,,,20.0,98.8,96.0,9.74,137.21,29.84,2.8,8.2,4.34,0.22,0.0,,0.1,0.1,71.2,71.7,70.8,6.97,23.0,,99.0,7.3,1.9,<0.1,,7.8,10.8,2.3,90.0,13.0,1.6,≥80 ,67.0,96.0,12.0,3.9,3,82.8,84.8,80.8,,14.0,,4.7,10.9,,,Luxembourg,LUX,105462.012584423,106899.293549552,110193.213797228,116926.759593905,112696.649059674,116860.02817236,134965.815442152,123719.658915996,131407.681364513,137516.587324367,Luxembourg,High income
Madagascar,507.4515446612832,50.9173941447305,145.379977068934,96.00970770783478,70.35579726632099,729.4340329461015,22.85948408225365,13.316936142865776,1931.6113905275224,111.22597933591568,184.66053717128304,MDG,2.3,5.74,37.2,18.43,37.7,22.0,1.6,,6.1,7.2,38.4,23.0,,10.9,12.0,0.08,2.81,1.72,143.0,6.1,,,7.1,64.7,2.1,1.4,55.1,55.2,55.1,0.01,26.8,46.0,65.0,233.0,40.1,No data,200.02,25.9,0.9,64.8,47.0,209.0,23.8,35,59.0,73.0,445.0,22.5,21 278 009,62.9,64.0,61.9,5.49,,,,,,,Madagascar,MDG,445.320069480568,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,483.469463351371,503.514533472879,508.718427705736,544.997302693127,Madagascar,Low income
Malawi,568.5317546022866,50.706212459785945,143.69832643831407,95.30779258828404,69.93091949839888,666.5136823959989,22.17209927428961,10.536758466143022,1913.1978404953416,110.47255384113448,175.32774093070483,MWI,4.4,3.29,32.4,20.18,135.3,18.0,1.5,17.0,1.9,2.6,33.2,15.0,30.0,6.4,46.0,0.05,5.07,0.54,135.6,7.6,2.91,0.41,2.0,77.3,1.4,1.1,54.7,55.9,53.5,0.06,9.7,96.0,91.0,119.0,30.8,0.61,227.92,24.9,1.7,38.3,65.0,150.0,18.8,48,58.0,91.0,225.0,20.2,10 944 581,62.5,65.3,59.7,9.11,27.0,,,,,,Malawi,MWI,539.605363240686,450.506105510719,495.769683367165,533.203173686705,580.889816066776,602.507478176106,617.447520802454,604.269751184515,602.343619809252,508.371273531708,Malawi,Low income
Malaysia,249.8877905851472,17.609025583023364,123.31844984538608,67.75998450649463,51.479120625240405,760.7257234253924,44.14120712962056,30.4971954450844,1664.299117280785,114.13967824978532,204.74094188561045,MYS,5.3,8.01,31.3,23.74,1.8,94.0,83.8,,2.6,11.0,24.3,,19.0,90.6,86.0,4.06,40.54,23.41,6.0,5.7,1.52,0.13,0.0,49.6,0.1,0.7,63.9,65.1,63.0,6.26,22.0,100.0,97.0,122.0,14.4,<0.1,0.0,19.9,0.8,8.1,96.0,80.0,4.1,76,87.0,95.0,26.0,13.9,111 680,72.8,75.3,70.6,0.05,0.0,,,,,,Malaisie,MYS,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1116425938,11748.0919307944,11379.0851923557,11867.2586435443,Malaysia,Upper middle income
Maldives,267.12985029944514,27.05328421084472,123.67050184306972,68.4941292258262,52.18396068015931,451.2734239715069,35.60785115652402,35.65272363779047,1388.775320937685,118.20499503860133,209.50460087391687,MDV,3.0,18.17,43.4,12.69,10.1,,99.8,6.0,2.1,9.1,14.2,,19.0,,,1.02,50.17,22.35,8.3,1.5,10.27,4.07,0.1,29.2,0.2,0.1,66.7,66.4,66.8,7.01,26.3,100.0,99.0,40.0,2.3,No data,,9.0,1.6,5.7,99.0,32.0,3.9,61,58.0,,32.0,1.3,3417,75.4,76.6,74.5,0.99,61.0,,,,,,Maldives,MDV,9644.90655028145,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0091545343,12530.3602359683,13215.5353637008,Maldives,Upper middle income
Mali,777.3357175908844,38.27865374777715,126.591323622105,96.25624923858548,68.59791563380978,621.3818416041312,24.66360875875841,14.742735579402629,2059.7104880012603,110.84725631732232,181.01518590848488,MLI,1.3,5.69,56.5,45.06,77.5,,1.3,18.0,10.0,5.4,23.2,17.0,29.0,6.3,16.0,0.01,2.68,1.88,144.8,4.2,1.7,0.12,5.0,41.2,4.6,1.2,53.6,53.1,54.0,0.75,8.0,66.0,77.0,48.0,66.1,0.24,346.22,23.0,3.6,91.3,59.0,174.0,32.4,41,46.0,77.0,367.0,20.2,11 060 297,61.7,62.3,61.1,7.24,,,13.6,60.9,,0.0,Mali,MLI,838.11986940103,872.468587171653,924.057531692284,996.379292136901,971.949318638092,953.242943290974,1027.27345365357,969.72220560562,1035.86242628411,1086.1762176779,Mali,Low income
Malta,1403.4131533081654,50.24675742875005,164.8457825351821,134.73545944102395,73.49400170588278,420.4400374166182,101.18459496575451,24.002448640285817,2677.744033906084,122.7773975704466,182.60440089397457,MLT,10.1,16.21,15.7,12.94,,100.0,100.0,4.0,0.9,0.4,3.5,,17.0,7.0,88.0,5.11,82.44,45.13,10.1,6.5,15.94,2.75,0.0,,0.2,0.1,70.7,71.0,70.4,15.26,24.7,100.0,98.0,15.0,4.6,<0.1,,9.8,6.2,5.5,95.0,21.0,3.7,≥80 ,69.0,97.0,8.0,1.9,0,81.8,83.7,80.0,,73.0,,19.9,13.4,,,Malte,MLT,25529.6813131565,26459.0772054811,30317.2443357939,33382.2677502638,32421.9179753188,31833.596382464,38065.354346575,36224.2819955817,40182.4313854634,42347.3073860173,Malta,High income
Marshall Islands,493.5286750509742,37.55017179661349,103.38931804600368,79.18205142748383,58.08676744119614,574.2776530746183,28.57448062006108,32.95339125659015,1710.3774530326723,111.70021650335148,191.13472781577968,MHL,4.6,6.65,23.5,7.55,8.0,,64.8,19.0,,3.5,30.0,,38.0,,,1.59,43.05,,,,,,,,0.4,,,,,,29.8,92.0,85.0,692.0,,No data,,,,28.2,61.0,,13.0,59,55.0,62.0,155.0,11.9,19 594,,,,29.7,27.0,,,,,,Îles Marshall,MHL,3764.34426229508,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6258.61193705127,6322.82855503156,6678.34239060448,7466.65186507409,Marshall Islands,Upper middle income
Mauritania,612.2860277867978,38.384479751609774,137.71378849474283,97.51365275862548,69.09925258529293,552.6990671895267,31.84394530590868,11.626231351732113,1853.0716549677056,110.95446190830776,190.950747835162,MRT,1.6,6.28,54.5,51.29,57.3,,49.4,,10.6,13.6,21.5,42.0,,,,0.31,16.09,2.61,89.6,2.7,,,6.3,26.9,3.4,0.5,60.4,59.8,61.1,0.2,9.5,70.0,90.0,74.0,37.8,<0.1,38.34,18.7,0.0,37.8,24.0,130.0,21.5,40,29.0,90.0,381.0,9.5,946 623,68.9,69.4,68.4,4.84,14.0,,,,,,Mauritanie,MRT,1554.94897871782,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424,2120.82318421747,2082.78374423714,Mauritania,Lower middle income
Mauritius,219.3500174972569,25.15987178938955,110.1856104411804,66.96370785874882,49.85931260997405,828.4219288181736,41.35169806243628,33.243041864817776,1683.0032267832994,111.55114216956328,196.9168956717588,MUS,4.8,9.39,32.8,10.48,66.2,,99.1,,2.2,,7.8,,,26.9,,3.24,40.48,14.36,20.8,10.5,8.2,1.9,0.4,,0.4,0.8,63.6,65.6,61.8,0.32,20.9,100.0,96.0,12.0,5.5,0.86,,21.7,7.7,15.2,94.0,31.0,9.0,66,46.0,91.0,66.0,9.7,6299,73.4,76.9,70.1,9.12,26.0,,39.4,60.4,,,Maurice,MUS,9507.87133656424,9965.72531085228,10841.6847754844,11643.4605962124,11403.2527870674,9011.04288445023,9068.97300226707,10223.7882316574,11182.186568616,11871.733679438,Mauritius,Upper middle income
Mexico,671.1765703154244,30.29414269741749,141.75227613848176,187.45559016176668,79.18593835979996,570.0972914966454,81.39056867472102,23.536066411031552,2094.7754938430744,102.2990179910166,207.58803159676933,MEX,7.4,10.39,13.2,18.43,60.4,43.0,85.1,10.0,28.2,1.0,13.1,94.0,24.0,64.1,63.0,1.18,30.28,25.88,39.9,7.0,4.44,1.22,0.8,83.2,0.0,0.4,61.4,63.5,59.5,,14.9,88.0,85.0,29.0,3.5,0.15,0.02,16.3,6.0,12.5,74.0,45.0,7.6,75,79.0,78.0,42.0,12.0,279 519,70.8,74.7,67.2,0.06,62.0,,,,,,Mexique,MEX,10021.2386124039,9097.92397674769,9649.27816772402,10084.7937553679,10369.5553585271,8841.2707511328,10314.0506725979,11402.1410374782,13826.1306570122,14157.9445835849,Mexico,Upper middle income
Micronesia,494.0685067657026,37.52245379746805,113.77313053852828,79.23672967370364,57.9596923910138,573.3599177873209,26.044374138130884,30.227220984735283,1715.4926021317017,110.8001945662052,192.5003814888936,FSM,,1.89,22.1,8.13,0.2,,13.3,21.0,4.8,,,,35.0,,,,22.21,9.74,,19.8,,,,,0.4,0.5,57.9,59.6,56.4,,,,79.0,234.0,14.0,No data,,40.5,2.0,23.1,59.0,255.0,12.1,48,42.0,73.0,129.0,14.1,36 871,65.7,68.7,63.0,21.35,48.0,,,,,,"Micronésie, États fédérés de",FSM,2911.16211045292,2979.60119184048,3279.10779039285,3566.58690371125,3572.65918282222,3362.02793142215,3508.22356270221,3710.12448453257,3941.37247887414,4166.00476748564,"Micronesia, Fed. Sts.",Lower middle income
Monaco,1018.2026635947942,49.15993834706564,182.13611810700263,134.17551508416764,72.78258499527116,728.2353373911518,178.23313868135097,23.231100009889108,2680.92559372424,120.35595338273764,174.4132441308083,MCO,,12.04,15.9,9.21,,100.0,100.0,,,,,,,93.9,100.0,9.19,,86.09,,,,,,,0.2,,,,,23.36,,,99.0,0.99,,No data,,,,2.7,80.0,,1.5,≥80 ,79.0,,5.0,0.0,0,,,,,,,,,,,Monaco,MCO,170437.101188261,173604.753555915,170663.375247872,188298.315668437,193746.785647412,176891.886538492,223823.363960226,226052.001905201,256580.515122745,,Monaco,High income
Mongolia,452.22495448615007,24.608539775102493,118.99904285233411,102.53228588136076,68.81764623571243,559.1608701615626,41.20613245418707,56.24270706516219,1719.9149350122966,110.9949842221407,185.1277718785846,MNG,12.3,9.25,19.1,50.62,64.6,39.0,55.8,12.0,5.3,2.7,7.1,86.0,27.0,53.2,66.0,5.41,42.17,41.3,17.0,18.5,14.03,3.46,0.1,63.6,0.5,3.0,61.3,63.9,58.8,11.11,29.5,100.0,96.0,491.0,3.2,<0.1,,26.3,7.7,13.6,96.0,215.0,7.4,65,60.0,96.0,41.0,12.4,0,70.1,73.9,66.4,2.79,,,,,0.3,,Mongolie,MNG,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495,5838.63108083902,6691.48209834228,Mongolia,Upper middle income
Montenegro,792.3154359393831,24.84822224197797,129.91685636456197,99.67906332996556,69.35905988605624,421.1926351254878,46.16260685256864,54.750381105493865,1940.0591260566075,111.39685453857804,190.43801067253403,MNE,8.6,16.25,25.8,17.93,11.9,85.0,61.4,4.0,2.6,2.2,8.0,99.0,16.0,31.1,57.0,0.58,60.8,27.83,8.7,11.3,10.27,0.78,0.0,32.9,0.7,0.3,65.1,66.8,63.5,2.75,32.0,99.0,81.0,14.0,1.8,<0.1,,18.0,8.0,2.6,69.0,115.0,1.0,72,55.0,,6.0,9.1,0,74.7,77.9,71.6,14.27,19.0,,,,,,Monténégro,MNE,6491.19280618646,6999.1358134109,7758.36921956034,8790.88152116679,8842.48528706869,7612.62845881291,9377.48879714989,9990.20444616996,12077.3747094687,12935.4522712126,Montenegro,Upper middle income
Morocco,550.5731995507743,46.70519007875479,129.77323566784673,139.37108493500477,53.40168139956886,848.4196469191318,46.98086740650481,26.78063675652058,2159.622220198443,111.90086280443244,205.71581467990447,MAR,4.2,6.82,29.5,13.73,141.1,75.0,98.1,10.0,1.5,2.4,13.7,,,75.3,61.0,1.4,8.69,7.4,21.8,2.9,8.2,0.9,0.0,72.0,0.2,0.7,62.3,61.8,62.8,2.7,13.0,87.0,99.0,92.0,4.6,<0.1,0.0,22.0,0.6,16.6,99.0,66.0,10.2,69,75.0,98.0,70.0,18.6,2405,72.6,73.7,71.5,1.14,,7.1,23.6,46.1,,,Maroc,MAR,3146.24780273438,3140.85546875,3296.52661132813,3501.69799804688,3508.09765625,3268.0302734375,3785.93627929688,3455.39624023438,3771.4462890625,3993.38745117188,Morocco,Lower middle income
Mozambique,714.2579255233734,50.12956161345505,142.67922380270545,94.2260104309222,69.56267940551386,671.0636326448691,21.34364341783085,10.270339906369829,2054.1895267990485,108.75662380646918,171.89988624753897,MOZ,4.4,8.04,47.0,17.51,150.3,,7.4,16.0,3.3,3.8,37.0,,30.0,21.7,,0.11,9.34,1.75,158.0,10.6,3.58,0.97,7.0,52.1,0.6,1.5,49.7,50.8,48.7,0.15,,68.0,70.0,361.0,45.6,2.6,275.2,26.6,1.9,61.7,44.0,230.0,25.4,44,53.0,55.0,82.0,20.1,23 744 174,57.7,60.5,54.8,7.83,57.0,,6.7,64.3,,,Mozambique,MOZ,610.563774706589,441.489734819071,470.93856305196,517.507260258101,519.09255091362,462.433876479921,509.907829475551,578.251663751351,622.985619320596,647.28579950207,Mozambique,Low income
Myanmar,305.38359213933256,25.08453163011724,112.89539770929392,66.7898290551352,50.20981839291687,526.8037380048629,27.516747440399143,39.776344386099694,1449.1105164684388,111.02520496301425,183.62531274726544,MMR,0.6,2.55,39.7,27.75,30.4,57.0,53.5,11.0,3.9,7.4,24.5,75.0,19.0,15.2,61.0,0.72,2.05,7.57,,2.9,12.71,3.47,,74.9,1.1,0.9,59.8,61.7,57.9,0.8,44.4,60.0,76.0,558.0,12.9,0.19,17.96,24.0,1.9,38.7,65.0,178.0,20.6,52,64.0,78.0,185.0,19.3,19 836 694,67.8,71.1,64.7,2.41,77.0,,66.7,90.9,,,Myanmar,MMR,1166.73305546337,1229.19713515893,1272.82241830603,1298.21310320785,1425.98954211903,1490.21683548367,1242.72134419599,1158.05005034332,1233.19666209269,1359.25961394135,Myanmar,Lower middle income
Namibia,576.2595990838287,42.966817210411854,131.03823482065565,97.38546124959107,71.09935751528515,528.7505486341473,38.66701225363487,12.842998568588142,1786.1903451213443,109.8632968605218,177.3170189246788,NAM,5.8,11.74,24.9,13.13,5.5,,48.0,16.0,17.9,,16.4,,27.0,,,0.78,53.86,5.53,22.4,8.6,1.52,0.32,0.3,,0.4,1.4,52.8,54.6,51.0,2.27,14.1,,83.0,468.0,28.8,2.2,8.24,23.1,12.0,40.7,62.0,143.0,24.1,63,64.0,83.0,139.0,22.0,387 962,60.4,63.4,57.3,2.52,,,0.0,18.2,,,Namibie,NAM,4774.10650865775,4395.68776162376,5143.96072323076,5308.60813408705,4731.9210318831,3878.58982993966,4412.8355693052,4349.79908493314,4187.60500350786,4413.1274418646,Namibia,Lower middle income
Nauru,500.5948020614371,37.56353947061926,107.4834681237865,79.2522341980624,57.99371512008669,578.687538423445,34.238815484456914,29.24370216631044,1725.1814268256626,110.80351419876848,189.32009757869093,NRU,8.2,11.83,22.5,7.4,0.0,,100.0,20.0,,1.3,16.0,,43.0,35.5,,3.45,73.04,12.73,56.1,,,,,,0.5,,,,,1.82,48.3,98.0,99.0,174.0,,No data,,,3.0,8.9,99.0,,4.8,60,47.0,97.0,273.0,8.0,12 797,,,,222.11,,,,,,,Nauru,NRU,7703.43149943923,8724.30700255019,9613.41209082575,11408.6947593898,10776.8284610316,10695.6993301601,14989.6647450751,12896.4341046481,12754.1867566585,13421.8330584638,Nauru,High income
Nepal,490.5408165951146,25.77950730198735,69.3421599443309,77.18395503213341,55.00276877078356,571.4239391625401,33.307234462787264,68.06248688809733,1717.2473132605826,110.4349007870526,216.1695443157552,NPL,1.8,8.01,33.2,36.92,106.0,16.0,42.7,11.0,2.3,7.0,26.0,64.0,27.0,29.6,51.0,1.64,40.92,10.11,71.2,10.1,10.66,2.1,0.0,55.1,0.2,2.9,60.2,60.7,59.8,2.25,28.3,80.0,94.0,229.0,17.8,<0.1,0.0,19.4,3.7,26.5,89.0,180.0,16.6,54,49.0,88.0,142.0,28.2,14 786 109,70.0,71.8,68.3,3.65,,,83.3,77.1,,,Népal,NPL,875.543635474862,877.256454696737,1034.28374906846,1179.19843190389,1203.14294706401,1154.21517578318,1252.75076731986,1385.91066274851,1382.33055769304,1447.31004458428,Nepal,Lower middle income
Netherlands,1205.149582838192,61.15231785382007,169.463390344253,154.88742006354428,69.66647320871313,1149.8639059764623,100.6427411774558,33.4081425395294,3271.434425590815,120.09574174639216,207.1047098424513,NLD,5.4,15.92,16.5,10.88,,100.0,100.0,5.0,0.6,,1.6,,21.0,99.8,97.0,5.67,116.65,38.76,2.2,11.5,,,0.0,,0.1,0.1,70.0,69.9,70.0,2.17,21.3,,92.0,4.5,3.4,No data,,9.9,8.7,4.0,81.0,13.0,2.6,≥80 ,85.0,88.0,4.0,3.4,60,81.1,82.6,79.6,,60.0,13.8,2.3,7.6,,,Pays-Bas,NLD,45793.8135434697,46808.5291492503,49513.6817346384,53955.0770024266,53554.9007491475,53467.9277413737,60141.9880911492,59123.318556487,64572.0059558854,68218.7261019406,Netherlands,High income
New Zealand,1082.43733902701,64.0266941594917,179.71377356675382,222.02588998079963,77.4883314991785,611.1016526885767,111.1420052101903,64.99976585517142,2736.899912641444,116.34998714301868,207.61447351125472,NZL,,19.75,12.4,8.69,,100.0,100.0,4.0,1.2,,,,23.0,84.5,89.0,5.09,123.04,36.11,11.0,11.9,,,0.1,,0.8,0.2,70.0,70.3,69.6,7.09,12.2,96.0,88.0,6.6,2.1,<0.01,,10.3,9.2,4.7,84.0,12.0,2.7,≥80 ,85.0,86.0,7.0,6.6,0,82.2,84.0,80.4,,66.0,,,,,,Nouvelle-Zélande,NZL,38665.3723018158,40113.7195382428,42950.3841711138,43257.0769238879,42779.2298164101,41850.92032802,49689.498134519,48760.0381935936,48654.904227478,48747.0136853042,New Zealand,High income
